"node_id";"taxonomy_name";"taxonomy_rank"
"TI_HERB_713";"hemiceras_hemiceras monegouda";"species"
"TI_HERB_714";"hemiceras_hemiceras nr torva";"species"
"TI_HERB_715";"norape_norape sp";"genus"
"TI_HERB_716";"rosema_rosema sp";"genus"
"TI_HERB_717";"rosema_rosema tinae";"species"
"TI_HERB_718";"sematura_sematura lunus";"species"
"TI_HERB_719";"telemiades_telemiades sp 3";"genus"
"TI_HERB_720";"nessea_nessea aglaura aglaura";"species"
"TI_HERB_721";"herpetogramma_herpetogramma sp1";"genus"
"TI_HERB_722";"herpetogramma_herpetogramma sp4";"genus"
"TI_HERB_723";"tigridia_tigridia sp";"genus"
"TI_HERB_724";"protambulyx_protambulyx eyrycles";"species"
"TI_HERB_725";"rifargia_rifargia distinguenda";"species"
"TI_HERB_726";"euselasia_euselasia mystica";"species"
"TI_HERB_727";"idalus_ialdus criuris";"species"
"TI_HERB_728";"desmia_desmia sp 1";"genus"
"TI_HERB_729";"leucochimona_leucochimona lepida";"species"
"TI_HERB_730";"morpho_morpho amantote";"species"
"TI_HERB_731";"pseudosellodes_pseudosellodes fenestrada";"species"
"TI_HERB_732";"oxytenis_oxytenis beprea";"species"
"TI_HERB_733";"oxytenis_oxytenis sp unresolved";"genus"
"TI_HERB_734";"scotura_scotura leucophleps";"species"
"TI_HERB_735";"scotura_scotura lexophleps";"species"
"TI_HERB_736";"milanion_milanion sp";"genus"
"TI_HERB_737";"gonodonta_gonodonta fulvagula";"species"
"TI_HERB_738";"adelpha_adelpha marcia";"species"
"TI_HERB_739";"aellops_aellops ceculus";"species"
"TI_HERB_740";"malocampa_malocampa sp";"genus"
"TI_HERB_741";"euptychia_euptychia mollis";"species"
"TI_HERB_742";"eurema_eurema albula";"species"
"TI_HERB_743";"phoebis_phoebis philea philea";"species"
"TI_HERB_744";"pyrrhogyra_probably pyrrhogyra sp";"genus"
"TI_HERB_745";"callicore_callicore peralta";"species"
"TI_HERB_746";"atteva_atteva sp";"genus"
"TI_HERB_747";"poresta_poresta sp";"genus"
"TI_HERB_748";"protambulyx_protambulyx strigilis";"species"
"TI_HERB_749";"pythoniades_pythoniades jovianus amaryllis";"species"
"TI_HERB_750";"dyomyx_dyomyx janus";"species"
"TI_HERB_751";"arawacus_arawacus sp nr lincoides";"genus"
"TI_HERB_752";"mechanitis_mechanitis polymnia";"species"
"TI_HERB_753";"dircenna_dircenna dero euchytma";"species"
"TI_HERB_754";"manduca_manduca occulta";"species"
"TI_HERB_755";"nystalea_nystalea sp";"genus"
"TI_HERB_756";"protambulyx_protambulyx sp";"genus"
"TI_HERB_757";"nyceryx_nyceryx (not nyceryx dhj)";"species"
"TI_HERB_758";"ebrietas_ebrietas evanidus";"species"
"TI_HERB_759";"eracon_eracon lachensis";"species"
"TI_HERB_760";"acribia_acribia maculifrons";"species"
"TI_HERB_761";"automeris_automeris phrynon";"species"
"TI_HERB_762";"concana_concana trinidadensis";"species"
"TI_HERB_763";"euclystis_euclystis plusiodes";"species"
"TI_HERB_764";"malocampa_malocampa sida";"species"
"TI_HERB_765";"quentalia_quentalia sp";"genus"
"TI_HERB_766";"dysschema_dysschema jansonis";"species"
"TI_HERB_767";"pelochyta_pelochyta sp";"genus"
"TI_HERB_768";"astraptes_astraptes nr egregius";"species"
"TI_HERB_769";"rhecyntis_rhecyntis hippodamia";"species"
"TI_HERB_770";"adeloneivaia_adeloneivaia sp";"genus"
"TI_HERB_771";"iscadia_iscadia sp";"genus"
"TI_HERB_772";"ropela_ropela sp";"genus"
"TI_HERB_773";"enyo_enyo cavifer";"species"
"TI_HERB_774";"oxytenis_oxytenis sp";"genus"
"TI_HERB_775";"adelpha_adelpha boeotia boeotia";"species"
"TI_HERB_776";"eumaeus_eumaeus godartii";"species"
"TI_HERB_777";"achlyodes_achlyodes selva";"species"
"TI_HERB_778";"achlyodes_achlyodes sp";"genus"
"TI_HERB_779";"achlyodes_achlyodes thraso";"species"
"TI_HERB_780";"papilio_papilio anchisiades ideaus";"species"
"TI_HERB_781";"cephaloleia_bella";"species"
"TI_HERB_782";"cephaloleia_belti";"species"
"TI_HERB_783";"cephaloleia_congener";"species"
"TI_HERB_784";"cephaloleia_dilaticollis ";"species"
"TI_HERB_785";"cephaloleia_distincta";"species"
"TI_HERB_786";"cephaloleia_dorsalis";"species"
"TI_HERB_787";"cephaloleia_erichsonii";"species"
"TI_HERB_788";"cephaloleia_fenestrata";"species"
"TI_HERB_789";"cephaloleia_heliconiae";"species"
"TI_HERB_790";"cephaloleia_ornatrix";"species"
"TI_HERB_791";"cephaloleia_perplexa";"species"
"TI_HERB_792";"cephaloleia_placida";"species"
"TI_HERB_793";"cephaloleia_reventazonica";"species"
"TI_HERB_794";"cephaloleia_sallei";"species"
"TI_HERB_795";"cephaloleia_stevensi";"species"
"TI_HERB_796";"cephaloleia_trimaculata";"species"
"TI_HERB_797";"cephaloleia_trivittata";"species"
"TI_HERB_798";"chelobasis_bicolor";"species"
"TI_HERB_799";"chelobasis_perplexa";"species"
"TI_HERB_800";"Aulagromyza_spp.";"genus"
"TI_HERB_801";"Thysanoptera_spp.";"genus"
"TI_HERB_802";"Aulagromyza_hendeliana";"species"
"TI_HERB_803";"Ophiomyia_cunctata";"species"
"TI_HERB_804";"Bucculatrix_maritima";"species"
"TI_HERB_805";"Calycomyza_humeralis";"species"
"TI_HERB_806";"Acidia_cognata";"species"
"TI_HERB_807";"Stigmella_aurella";"species"
"TI_HERB_808";"Chromatomyia_periclymeni";"species"
"TI_HERB_809";"Leucoptera_lotella";"species"
"TI_HERB_810";"Orchestes_iota";"species"
"TI_HERB_811";"Stigmella_splendidissimela";"genus"
"TI_HERB_812";"Chromatomyia_lonicerae";"species"
"TI_HERB_813";"Phytomyza_ilicis";"species"
"TI_HERB_814";"Chromatomyia_aprilina";"species"
"TI_HERB_815";"Stigmella_spp.";"genus"
"TI_HERB_816";"Phyllonorycter_messaniella";"species"
"TI_HERB_817";"Parornix_carpinella";"species"
"TI_HERB_818";"Fenusella_nana";"species"
"TI_HERB_819";"Apteropdea_orbiculata";"species"
"TI_HERB_820";"Stigmella_auromarginella";"species"
"TI_HERB_821";"Metallus_alabipes";"species"
"TI_HERB_822";"Metallus_pumilus";"species"
"TI_HERB_823";"Emmetia_marginea";"species"
"TI_HERB_824";"Metallus_albipes";"species"
"TI_HERB_825";"Phyllonorycter_spp.";"genus"
"TI_HERB_826";"Aulagromyza_cornigera";"species"
"TI_HERB_827";"Lyonetia_clarkella";"species"
"TI_HERB_828";"Paronix_spp.";"genus"
"TI_HERB_829";"Phytomyza_plantaginis";"species"
"TI_HERB_830";"Scrobipalpa_nitentella";"species"
"TI_HERB_831";"Phyllonorycter_sorbi";"species"
"TI_HERB_832";"Paromix_scoticella";"species"
"TI_HERB_833";"Phyllonorycter_trifasciella";"species"
"TI_HERB_834";"Agromyza_phragmitidis";"species"
"TI_HERB_835";"Elachista_maculicerusella";"species"
"TI_HERB_836";"Coptotriche_heinemanni";"species"
"TI_HERB_837";"unknown_lm1";"species"
"TI_HERB_838";"unknown_lm2";"species"
"TI_HERB_839";"Exapion_ulicis";"species"
"TI_HERB_840";"Sibinia_arenariae";"species"
"TI_HERB_841";"Hemiptera_nymph_(?Orius)";"species"
"TI_HERB_842";"Micrambe_ulicis";"species"
"TI_HERB_843";"Paragus_haemorrhous";"species"
"TI_HERB_844";"Terellia_serratulae";"species"
"TI_HERB_845";"Orius_laevigatus";"species"
"TI_HERB_846";"Endothenia_gentianaeana";"species"
"TI_HERB_847";"Ischnopterapion_loti";"species"
"TI_HERB_848";"Olibrus_affinis";"species"
"TI_HERB_849";"Terellia_ruficauda";"species"
"TI_HERB_850";"n.i._Hymenoptera-parasitica";"species"
"TI_HERB_851";"Dilophus_febrilis";"species"
"TI_HERB_852";"Orius_majusculus";"species"
"TI_HERB_853";"Cardiastethus_fasciiventris";"species"
"TI_HERB_854";"Jassargus_pseudocellaris";"species"
"TI_HERB_855";"Bruchidius_villosus";"species"
"TI_HERB_856";"Ectopsocus_briggsi";"species"
"TI_HERB_857";"Ectopsocus_petersi";"species"
"TI_HERB_858";"Notinus_cordipennis_aucklandicus";"species"
"TI_HERB_859";"Cerodontha_angustipennis";"species"
"TI_HERB_860";"Stigmella_ogygia";"species"
"TI_HERB_861";"Acrocercops_panacitorsens";"species"
"TI_HERB_862";"n.i._LMNZL2";"species"
"TI_HERB_863";"Liriomyza_flavocentralis";"species"
"TI_HERB_864";"Chromatomyia_syngenesiae";"species"
"TI_HERB_865";"Acrocercops_panacivagans";"species"
"TI_HERB_866";"Liriomyza_flaveola";"species"
"TI_HERB_867";"n.i._SPNZD4";"species"
"TI_HERB_868";"n.i._SPNZD3";"species"
"TI_HERB_869";"n.i._SPNZD2";"species"
"TI_HERB_870";"n.i._SPNZL1";"species"
"TI_HERB_871";"n.i._SPNZCOL6";"species"
"TI_HERB_872";"n.i._SPNZCOL5";"species"
"TI_HERB_873";"n.i._SPNZCOL3";"species"
"TI_HERB_874";"n.i._SPNZD1";"species"
"TI_HERB_875";"n.i._SPNZL5";"species"
"TI_HERB_876";"n.i._SPNZCOL4";"species"
"TI_HERB_877";"n.i._SPNZL4";"species"
"TI_HERB_878";"n.i._SPNZCOL2";"species"
"TI_HERB_879";"n.i._SPNZCOL1";"species"
"TI_HERB_880";"n.i._SPNZD7";"species"
"TI_HERB_881";"n.i._SPNZD5";"species"
"TI_HERB_882";"n.i._SPNZL2";"species"
"TI_HERB_883";"scaptomyza_impunctata";"species"
"TI_HERB_884";"epiphyas_postvittana";"species"
"TI_HERB_885";"coleophora_sp";"genus"
"TI_HERB_886";"trisopsis_sp";"genus"
"TI_HERB_887";"rhopobota_naevana";"species"
"TI_HERB_888";"acleris_schalleriana";"species"
"TI_HERB_889";"ni_ni";"species"
"TI_HERB_890";"lepidoptera_sp";"genus"
"TI_HERB_891";"drosophila_funebris";"species"
"TI_HERB_892";"scaptomyza_sp";"genus"
"TI_HERB_893";"ensina_azorica";"species"
"TI_HERB_894";"drosophila_sp";"genus"
"TI_HERB_895";"drosophila_sp2";"genus"
"TI_HERB_896";"eudonea_luteusalis";"species"
"TI_HERB_897";"aphis_gossypii";"species"
"TI_HERB_898";"aphis_punicae";"species"
"TI_HERB_899";"aphis_spiraecola";"genus"
"TI_HERB_900";"myzus_persicae";"species"
"TI_HERB_901";"aphis_craccivora";"species"
"TI_HERB_902";"acyrthosiphon_pisum";"species"
"TI_HERB_903";"aphis_nerii";"species"
"TI_HERB_904";"hyalopterus_pruni";"species"
"TI_HERB_905";"trinocallis_takachihoensis";"species"
"TI_HERB_906";"macrosyphon_impatientis";"species"
"TI_HERB_907";"agrotis_agrotis hephaestaea";"species"
"TI_HERB_908";"amorbia_amorbia emigratella";"species"
"TI_HERB_909";"carposina_carposina graminis";"species"
"TI_HERB_910";"carposina_carposina sp. 2";"genus"
"TI_HERB_911";"croesia_croesia zimmermani";"species"
"TI_HERB_912";"eccoptocera_eccoptocera sp. 1";"genus"
"TI_HERB_913";"eupithecia_eupithecia monticolans";"species"
"TI_HERB_914";"eupithecia_eupithecia orichloris";"species"
"TI_HERB_915";"eupithecia_eupithecia rhodopyra";"species"
"TI_HERB_916";"eupithecia_eupithecia sp. 2";"genus"
"TI_HERB_917";"fletcherana_fletcherana leucoxyla";"species"
"TI_HERB_918";"haliophyle_haliophyle euclidias";"species"
"TI_HERB_919";"hyles_hyles calida";"species"
"TI_HERB_920";"omiodes_omiodes antidoxa";"species"
"TI_HERB_921";"paralopostega_paralopostega sp. 1";"genus"
"TI_HERB_922";"schreckensteinia_schreckensteinia festaliella";"species"
"TI_HERB_923";"scotorythra_scotorythra complex";"species"
"TI_HERB_924";"spheterista_spheterista pleonectes";"genus"
"TI_HERB_925";"thyrocopa_thyrocopa complex";"species"
"TI_HERB_926";"udea_udea constricta";"species"
"TI_HERB_927";"udea_udea ommatias";"species"
"TI_HERB_928";"udea_udea pyranthes";"species"
"TI_HERB_929";"udea_udea sp. 1";"genus"
"TI_HERB_930";"_";"species"
"TI_HERB_931";"amakua_amakua omaomao";"species"
"TI_HERB_932";"carposina_carposina sp. 3";"genus"
"TI_HERB_933";"_leaf miner sp. 3";"genus"
"TI_HERB_934";"_leaf miner sp. 4";"genus"
"TI_HERB_935";"scotorythra_scotorythra apicalis";"species"
"TI_HERB_936";"scotorythra_scotorythra hecataea";"species"
"TI_HERB_937";"tortricid_tortricid sp. 2";"genus"
"TI_HERB_938";"Anonconotus_alpinus";"species"
"TI_HERB_939";"Arcyptera_fusca";"species"
"TI_HERB_940";"Bohemanella_frigida";"species"
"TI_HERB_941";"Calliptamus_italicus";"species"
"TI_HERB_942";"Calliptamus_siciliae";"species"
"TI_HERB_943";"Chorthippus_apricarius";"species"
"TI_HERB_944";"Chorthippus_biguttulus";"species"
"TI_HERB_945";"Chorthippus_parallelus";"species"
"TI_HERB_946";"Chorthippus_scalaris";"species"
"TI_HERB_947";"Decticus_verrucivorus";"species"
"TI_HERB_948";"Euchorthippus_declivus";"species"
"TI_HERB_949";"Euthystira_brachyptera";"species"
"TI_HERB_950";"Gomphocerus_sibiricus";"species"
"TI_HERB_951";"Metrioptera_bicolor";"species"
"TI_HERB_952";"Metrioptera_brachyptera";"species"
"TI_HERB_953";"Miramella_alpina";"species"
"TI_HERB_954";"Myrmeleotettix_maculatus";"species"
"TI_HERB_955";"Omocestus_haemorrhoidalis";"species"
"TI_HERB_956";"Omocestus_viridulus";"species"
"TI_HERB_957";"Platycleis_albopunctata";"species"
"TI_HERB_958";"Podisma_pedestris";"species"
"TI_HERB_959";"Stenobothrus_lineatus";"species"
"TI_HERB_960";"Stenobothrus_nigromaculatus";"species"
"TI_HERB_961";"Stethophyma_grossum";"species"
"TI_HERB_962";"Tettigonia_cantans";"species"
"TI_HERB_963";"Tettigonia_viridissima";"species"
"TI_HERB_964";"Cerataphis_brasiliensis";"species"
"TI_HERB_965";"Pentalonia _nigronervosa ";"species"
"TI_HERB_966";"Astegopteryx_";"species"
"TI_HERB_967";"Pentalonia _nigronervosa";"species"
"TI_HERB_968";"Tetraneura_";"species"
"TI_HERB_969";"Astegopteryx _esakii";"species"
"TI_HERB_970";"Astegopteryx _bambusae";"species"
"TI_HERB_971";"Rhopalosiphum _maidis";"species"
"TI_HERB_972";"Hysteroneura _setariae ";"species"
"TI_HERB_973";"acanthoscelides_acanthoscelides petalopygus";"species"
"TI_HERB_974";"mimosestes_mimosestes viduatus";"species"
"TI_HERB_975";"mimosestes_mimosestes mimosae";"species"
"TI_HERB_976";"mimosestes_mimosestes nubigens";"species"
"TI_HERB_977";"stator_stator limbarus";"species"
"TI_HERB_978";"stator_stator vittatithorax";"species"
"TI_HERB_979";"merobruchus_merobruchus terani";"species"
"TI_HERB_980";"acanthoscelides_acanthoscelides megacornis";"species"
"TI_HERB_981";"acanthoscelides_acanthoscelides pertinax";"species"
"TI_HERB_982";"meibomeus_meibomeus surrubresus";"species"
"TI_HERB_983";"merobruchus_merobruchus insolitus";"species"
"TI_HERB_984";"merobruchus_merobruchus paquetae";"species"
"TI_HERB_985";"merobruchus_merobruchus sonorensis";"species"
"TI_HERB_986";"apion_apion samson";"species"
"TI_HERB_987";"cleogonus_cleogonus armatus";"species"
"TI_HERB_988";"cleogonus_cleogonus fratellus";"species"
"TI_HERB_989";"cleogonus_cleogonus rubetra";"species"
"TI_HERB_990";"amblycerus_amblycerus multiflocculus";"species"
"TI_HERB_991";"amblycerus_amblycerus geminatus";"species"
"TI_HERB_992";"caryedes_caryedes cavatus";"species"
"TI_HERB_993";"caredes_caredes x-liturus";"species"
"TI_HERB_994";"gibbobruchus_gibbobruchus guanacaste";"species"
"TI_HERB_995";"gibbobruchus_gibbobruchus cristicollis";"species"
"TI_HERB_996";"stator_stator championi";"species"
"TI_HERB_997";"acanthoscelides_acanthoscelides heciori";"species"
"TI_HERB_998";"caryedes_caryedes paradisensis";"species"
"TI_HERB_999";"acanthoscelides_acanthoscelides puellus";"species"
"TI_HERB_1000";"conotrachelus_conotrachelus brevirostris";"species"
"TI_HERB_1001";"sennius_sennius ensiculus";"species"
"TI_HERB_1002";"acanthoscelides_acanthoscelides obrienorum";"species"
"TI_HERB_1003";"sennius_sennius auricomus";"species"
"TI_HERB_1004";"sennius_sennius biflorae";"species"
"TI_HERB_1005";"amblycerus_amblycerus epsilon";"species"
"TI_HERB_1006";"megasennius_megasennius muricatus";"species"
"TI_HERB_1007";"pygiopachymerus_pygiopachymerus lineola";"species"
"TI_HERB_1008";"zabrotes_zabrotes interstitialis";"species"
"TI_HERB_1009";"amblycerus_amblycerus obscurus";"species"
"TI_HERB_1010";"sennius_sennius lebasi";"species"
"TI_HERB_1011";"zabrotes_zabrotes chavesi";"species"
"TI_HERB_1012";"sennius_sennius instabilis";"species"
"TI_HERB_1013";"sennius_sennius morosus";"species"
"TI_HERB_1014";"sennius_sennius breveapicalis";"species"
"TI_HERB_1015";"phymatophosus_phymatophosus scapularis";"species"
"TI_HERB_1016";"caryedes_caryedes quadidens";"species"
"TI_HERB_1017";"caryedes_caryedes helvinus";"species"
"TI_HERB_1018";"caryedes_caryedes incensus";"species"
"TI_HERB_1019";"amblycerus_amblycerus dytiscinus";"species"
"TI_HERB_1020";"amblycerus_amblycerus imperfectus";"species"
"TI_HERB_1021";"amblycerus_amblycerus perfectus";"species"
"TI_HERB_1022";"stator_stator sordidus";"species"
"TI_HERB_1023";"amblycerus_amblycerus biolleyi";"species"
"TI_HERB_1024";"amblycerus_amblycerus vegai";"species"
"TI_HERB_1025";"amblycerus_amblycerus baracoensis";"species"
"TI_HERB_1026";"amblycerus_amblycerus chanpioni";"species"
"TI_HERB_1027";"ctenocolum_ctenocolum salvini";"species"
"TI_HERB_1028";"stator_stator pruininus";"species"
"TI_HERB_1029";"caryedes_caryedes brasiliensis";"species"
"TI_HERB_1030";"leptostylus_leptostylus spermatovoratis";"genus"
"TI_HERB_1031";"apion_apion glyphicum";"species"
"TI_HERB_1032";"caryedes_caryedes juna";"species"
"TI_HERB_1033";"acanthoscelides_acanthoscelids guazumae";"species"
"TI_HERB_1034";"amblycerus_amblycerus cistelinus";"species"
"TI_HERB_1035";"amblycerus_amblycerus spondiae";"genus"
"TI_HERB_1036";"rhinochenus_rhinochenus stigma";"species"
"TI_HERB_1037";"rhinochenus_rhinochenus transversalis";"species"
"TI_HERB_1038";"acanthoscelides_acanthoscelides kingsolveri";"species"
"TI_HERB_1039";"megacerus_megacerus cubicus";"species"
"TI_HERB_1040";"megacerus_megacerus leucospilus";"genus"
"TI_HERB_1041";"megacerus_megacerus ramicornis";"species"
"TI_HERB_1042";"megacerus_megacerus flabelliger";"species"
"TI_HERB_1043";"megacerus_megacerus maculiventris";"species"
"TI_HERB_1044";"megacerus_megacerus ricaensis";"species"
"TI_HERB_1045";"megacerus_megacerus lherminieri";"species"
"TI_HERB_1046";"ctenocolum_ctenocolum crotonae";"species"
"TI_HERB_1047";"ctenocolum_ctenocolum tuberculatum";"species"
"TI_HERB_1048";"ctenocolum_ctenocolum acapulcensis";"species"
"TI_HERB_1049";"ctenocolum_ctenocolum biolleyi";"species"
"TI_HERB_1050";"leptostylus_leptostylus spermophagus";"genus"
"TI_HERB_1051";"zygopine_zygopine sp.";"genus"
"TI_HERB_1052";"megacerus_megacerus porosus";"species"
"TI_HERB_1053";"megacerus_megacerus bifloccosus";"species"
"TI_HERB_1054";"acanthoscelides_acanthoscelides cordifer";"species"
"TI_HERB_1055";"acanthoscelides_acanthoscelides difficilis";"species"
"TI_HERB_1056";"acanthoscelides_acanthoscelides devriesi";"species"
"TI_HERB_1057";"acanthoscelides_acanthosclides mexicanus";"species"
"TI_HERB_1058";"acanthoscelides_acanthoscelides quadirdentatus";"species"
"TI_HERB_1059";"acanthoscelides_acanthoscelides zebratus";"species"
"TI_HERB_1060";"zabrotes_zabrotes propinquus";"species"
"TI_HERB_1061";"mimosestes_mimosestes arnicus";"species"
"TI_HERB_1062";"acanthoscelides_acanthoscelides argillaceus";"species"
"TI_HERB_1063";"zabrotes_zabrotes subfasciatus";"species"
"TI_HERB_1064";"acanthoscelides_acanthoscelides clitellarius";"species"
"TI_HERB_1065";"merobruchus_merobruchus santarosae";"species"
"TI_HERB_1066";"merobruchus_merobruchus hostatus";"species"
"TI_HERB_1067";"ctenocolum_ctenocolum janzeni";"species"
"TI_HERB_1068";"merobruchus_merobruchus boucheri";"species"
"TI_HERB_1069";"merobruchus_merobruchus columbinus";"species"
"TI_HERB_1070";"algarobius_algarobius bottimeri";"species"
"TI_HERB_1071";"amblycerus_amblycerus sp.";"genus"
"TI_HERB_1072";"amblycerus_amblycerus pterocarpae";"species"
"TI_HERB_1073";"apion_apion pterocarpi";"species"
"TI_HERB_1074";"acanthoscelides_acanthoscelides flavescens";"species"
"TI_HERB_1075";"acanthoscelides_acanthosclides zeteki";"species"
"TI_HERB_1076";"leptostylus_leptostylus gibbulosus";"species"
"TI_HERB_1077";"caryobruchus_caryobruchus byscki";"species"
"TI_HERB_1078";"pachymerus_pachymerus sp.";"genus"
"TI_HERB_1079";"achia_achia adusta";"species"
"TI_HERB_1080";"acanthoscelides_acanthoscelides griseolus";"species"
"TI_HERB_1081";"acanthoscelides_acanthoscelides brevipes";"species"
"TI_HERB_1082";"acanthoscelides_acanthoscelides triumfettae";"species"
"TI_HERB_1083";"achalarus_achalarusalbociliatus";"species"
"TI_HERB_1084";"achalarus_achalarustoxeus";"species"
"TI_HERB_1085";"achlyodes_achlyodesbusirus";"species"
"TI_HERB_1086";"achlyodes_achlyodespallida";"genus"
"TI_HERB_1087";"achlyodes_achlyodesthraso";"species"
"TI_HERB_1088";"aethilla_aethillalavochrea";"species"
"TI_HERB_1089";"aguna_agunaasander";"species"
"TI_HERB_1090";"aguna_agunacoeloides";"species"
"TI_HERB_1091";"aguna_agunametophis";"species"
"TI_HERB_1092";"aguna_agunapanama";"species"
"TI_HERB_1093";"aides_aidesbrino";"species"
"TI_HERB_1094";"anastrus_anastrusneaeris";"species"
"TI_HERB_1095";"anastrus_anastrussempiternus";"species"
"TI_HERB_1096";"anisochoria_anisochoriapolysticta";"species"
"TI_HERB_1097";"antigonus_antigonuserosus";"species"
"TI_HERB_1098";"apaustus_apaustusgracilis";"species"
"TI_HERB_1099";"argon_argonlota";"species"
"TI_HERB_1100";"aroma_aromahenricus";"species"
"TI_HERB_1101";"aroma_aromaaroma";"species"
"TI_HERB_1102";"arteurotia_arteurotiatractipennis";"species"
"TI_HERB_1103";"astraptes_astraptesalardus";"species"
"TI_HERB_1104";"astraptes_astraptesanaphus";"species"
"TI_HERB_1105";"astraptes_astraptesanaphusannetta";"species"
"TI_HERB_1106";"astraptes_astraptesapastus";"species"
"TI_HERB_1107";"astraptes_astraptesaulus";"species"
"TI_HERB_1108";"astraptes_astraptesbrevicauda";"species"
"TI_HERB_1109";"astraptes_astrapteschiriquensis";"species"
"TI_HERB_1110";"astraptes_astraptescreteus";"species"
"TI_HERB_1111";"astraptes_astraptesegregius";"species"
"TI_HERB_1112";"astraptes_astraptesenotrus";"species"
"TI_HERB_1113";"astraptes_astraptesfulgerator";"species"
"TI_HERB_1114";"astraptes_astrapteshopfferi";"species"
"TI_HERB_1115";"astraptes_astraptesjaneira";"species"
"TI_HERB_1116";"astraptes_astraptesphalaecus";"genus"
"TI_HERB_1117";"astraptes_astraptestalus";"species"
"TI_HERB_1118";"astraptes_astraptestucuti";"species"
"TI_HERB_1119";"atarnes_atarnessallei";"species"
"TI_HERB_1120";"autochton_autochtonlongipennis";"species"
"TI_HERB_1121";"autochton_autochtonzarex";"species"
"TI_HERB_1122";"bungalotis_bungalotisastylos";"species"
"TI_HERB_1123";"bungalotis_bungalotisdiophorus";"species"
"TI_HERB_1124";"bungalotis_bungalotiserythus";"species"
"TI_HERB_1125";"bungalotis_bungalotismidas";"species"
"TI_HERB_1126";"bungalotis_bungalotisquadratum";"species"
"TI_HERB_1127";"cabares_cabarespotrillo";"genus"
"TI_HERB_1128";"calliades_calliadeszeutus";"species"
"TI_HERB_1129";"camptopleura_camptopleuraauxo";"species"
"TI_HERB_1130";"calpodes_calpodesethlius";"species"
"TI_HERB_1131";"camptopleura_camptopleuratheramenes";"species"
"TI_HERB_1132";"carrhenes_carrhenescalidius";"species"
"TI_HERB_1133";"carrhenes_carrhenescanescens";"species"
"TI_HERB_1134";"carrhenes_carrhenesfuscescens";"species"
"TI_HERB_1135";"carrhenes_carrhenesmeridensis";"species"
"TI_HERB_1136";"carystina_carystinaaurifer";"species"
"TI_HERB_1137";"carystoides_carystoidesbasoches";"species"
"TI_HERB_1138";"carystoides_carystoidesescalantei";"species"
"TI_HERB_1139";"carystoides_carystoideshondura";"species"
"TI_HERB_1140";"carystoides_carystoidesorbius";"species"
"TI_HERB_1141";"carystus_carystusphorcus";"genus"
"TI_HERB_1142";"celaenorrhinus_celaenorrhinusapproximatus";"species"
"TI_HERB_1143";"celaenorrhinus_celaenorrhinuseligius";"species"
"TI_HERB_1144";"celaenorrhinus_celaenorrhinusfritzgaertneri";"species"
"TI_HERB_1145";"celaenorrhinus_celaenorrhinusstallingsi";"species"
"TI_HERB_1146";"cephise_cephiseaelius";"species"
"TI_HERB_1147";"cephise_cephisenuspesez";"genus"
"TI_HERB_1148";"chioides_chioidescatillus";"species"
"TI_HERB_1149";"chioides_chioideszilpa";"species"
"TI_HERB_1150";"chiomara_chiomarageorgina";"species"
"TI_HERB_1151";"chrysoplectrum_chrysoplectrumpervivax";"species"
"TI_HERB_1152";"clito_clitoaberrans";"species"
"TI_HERB_1153";"cobalopsis_cobalopsisnero";"species"
"TI_HERB_1154";"cobalus_cobalusfidicula";"species"
"TI_HERB_1155";"cobalus_cobalusvirbius";"species"
"TI_HERB_1156";"codatractus_codatractusalcaeus";"species"
"TI_HERB_1157";"codatractus_codatractusimalena";"species"
"TI_HERB_1158";"codatractus_codatractusmelon";"species"
"TI_HERB_1159";"cogia_cogiacalchas";"species"
"TI_HERB_1160";"cogia_cogiaeluina";"species"
"TI_HERB_1161";"cogia_cogiahiska";"species"
"TI_HERB_1162";"conga_congachydaea";"species"
"TI_HERB_1163";"corticea_corticeacorticea";"species"
"TI_HERB_1164";"creonpyge_creonpygecreon";"species"
"TI_HERB_1165";"cycloglypha_cycloglyphathrasibulus";"species"
"TI_HERB_1166";"cyclosemia_cyclosemiaanastomosis";"species"
"TI_HERB_1167";"cyclosemia_cyclosemiasubcaerulea";"species"
"TI_HERB_1168";"cymaenes_cymaenesalumna";"species"
"TI_HERB_1169";"cymaenes_cymaenesodiliatrebius";"species"
"TI_HERB_1170";"cymaenes_cymaenestrebius";"species"
"TI_HERB_1171";"cynea_cyneaanthracinus";"species"
"TI_HERB_1172";"cynea_cyneacynea";"species"
"TI_HERB_1173";"cynea_cyneairma";"species"
"TI_HERB_1174";"cynea_cyneamegalops";"species"
"TI_HERB_1175";"damas_damasclavus";"species"
"TI_HERB_1176";"damas_damasimmacula";"species"
"TI_HERB_1177";"dardarina_dardarinadardaris";"species"
"TI_HERB_1178";"doberes_doberesanticus";"species"
"TI_HERB_1179";"drephalys_drephalysalcmon";"species"
"TI_HERB_1180";"drephalys_drephalyskidonoi";"species"
"TI_HERB_1181";"dubiella_dubiellabelpa";"species"
"TI_HERB_1182";"dyscophellus_dyscophellusnicephorus";"species"
"TI_HERB_1183";"dyscophellus_dyscophellusphraxanor";"genus"
"TI_HERB_1184";"dyscophellus_dyscophellusporcius";"genus"
"TI_HERB_1185";"dyscophellus_dyscophellusramon";"species"
"TI_HERB_1186";"ebrietas_ebrietasanacreon";"species"
"TI_HERB_1187";"elbella_elbellascylla";"species"
"TI_HERB_1188";"enosis_enosisangularis";"species"
